,id,address,coord,district
5119,27870,"город Москва, проспект Мира, дом 41, строение 2",37.632637 55.78161,"Россия, Москва, Центральный административный округ, Мещанский район"
5150,22206,"город Москва, проспект Мира, дом 105",37.634272 55.814143,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5151,21238,"город Москва, проспект Мира, дом 105",37.634272 55.814143,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5152,24780,"город Москва, проспект Мира, дом 105, строение 1",37.637461 55.815145,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5159,73514,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
5166,25237,"город Москва, проспект Мира, дом 114Б, строение 2",37.638 55.808225,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
5172,23054,"город Москва, проспект Мира, дом 111",37.639743 55.822751,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5239,23114,"город Москва, проспект Мира, дом 211, корпус 1",37.66265 55.844041,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5241,26865,"город Москва, проспект Мира, дом 123А",37.64242 55.827545,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5242,22205,"город Москва, проспект Мира, дом 123А",37.64242 55.827545,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5243,28747,"город Москва, проспект Мира, дом 123А",37.64242 55.827545,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
5298,81498,"город Москва, проспект Мира, дом 102, строение 1А",37.636769 55.801015,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
5314,22884,"город Москва, проспект Мира, дом 120, корпус 1",37.638826 55.81217,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
5341,28474,"город Москва, проспект Мира, дом 125",37.649606 55.830387,"Россия, Москва, Северо-Восточный административный округ, район Ростокино"
5391,71371,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5392,71372,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5393,71373,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5394,70328,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5395,71948,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5396,71950,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5397,73068,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5398,69504,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5399,75733,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5400,26185,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5401,26187,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5402,26660,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5403,26661,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5404,26662,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5405,26664,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5406,23113,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5407,23117,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5408,23118,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5409,23119,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5410,23120,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5411,23121,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5412,23122,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5413,23123,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5414,23124,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5415,23125,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5416,23126,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5417,23127,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5418,24795,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5419,24797,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5420,24798,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5421,24786,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5422,24788,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5423,24789,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5424,24790,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5425,24791,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5426,20770,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5427,20771,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5428,20772,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5429,20808,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5430,21898,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5431,77221,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5432,20529,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5433,75129,"город Москва, проспект Мира, дом 211, корпус 2",37.662093 55.845855,"Россия, Москва, Северо-Восточный административный округ, район Свиблово"
5463,72909,"город Москва, проспект Мира, дом 128",37.640327 55.817861,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
6033,29359,"город Москва, Ленинский проспект, дом 65, корпус 3",37.557188 55.692059,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
6041,29616,"город Москва, Профсоюзная улица, дом 156, корпус 6",37.49347 55.617724,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 4-5-й микрорайон"
6042,29615,"город Москва, Ленинский проспект, дом 131, корпус 4",37.479106 55.642326,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 9-й микрорайон"
6055,29439,"город Москва, Профсоюзная улица, дом 118Б",37.516647 55.637642,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
6059,26308,"город Москва, Ленинский проспект, дом 111/2",37.508661 55.662222,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6063,28527,"город Москва, Профсоюзная улица, дом 74",37.544566 55.662557,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6069,27267,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6070,24619,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6071,125154,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6072,143508,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6073,143509,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6074,143510,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6075,143013,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6082,29817,"город Москва, Ленинский проспект, дом 32А",37.577561 55.71057,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
6085,23901,"город Москва, Профсоюзная улица, дом 62, корпус 5",37.547109 55.668615,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6097,26309,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6098,26985,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6099,25401,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6100,25403,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6101,25404,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6102,112178,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6103,112181,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6104,111341,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6105,111529,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6106,111541,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6107,114523,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6108,115197,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6109,115556,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6110,23956,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6111,23949,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6112,27140,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6113,27193,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6114,26326,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6115,20688,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6116,20410,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6117,89735,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6118,89841,"город Москва, Профсоюзная улица, дом 61А",37.541503 55.656031,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6130,125159,"город Москва, Профсоюзная улица, дом 126, строение 7",37.518587 55.633592,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6131,23882,"город Москва, Профсоюзная улица, дом 102, строение 1",37.526232 55.643658,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
6145,23958,"город Москва, Профсоюзная улица, дом 45А",37.55187 55.666878,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
6158,21700,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6159,70112,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6160,70125,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6161,91152,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6162,91156,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6163,91157,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6164,91158,"город Москва, Профсоюзная улица, дом 129А",37.507484 55.61813,"Россия, Москва, Юго-Западный административный округ, район Ясенево"
6173,59204,"город Москва, Профсоюзная улица, дом 21А",37.561275 55.675514,"Россия, Москва, Юго-Западный административный округ, район Черёмушки, Новые Черёмушки квартал 22-23"
6177,89600,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6178,89666,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6179,89670,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6180,89672,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6181,71289,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6182,71222,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6183,71249,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6184,71252,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6185,71258,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6186,125150,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6187,130067,"город Москва, Ленинский проспект, дом 109",37.511445 55.663842,"Россия, Москва, Юго-Западный административный округ, Обручевский район, 37-й квартал"
6189,155974,"город Москва, Профсоюзная улица, дом 25А",37.564985 55.674326,"Россия, Москва, Юго-Западный административный округ, район Черёмушки, Новые Черёмушки квартал 22-23"
6190,73356,"город Москва, Профсоюзная улица, дом 118",37.521129 55.636306,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
6191,73358,"город Москва, Профсоюзная улица, дом 118",37.521129 55.636306,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
6244,27553,"город Москва, Варшавское шоссе, владение 250, строение 1",37.57978 55.529201,"Россия, Москва, Юго-Западный административный округ, район Южное Бутово"
6256,155093,"город Москва, Варшавское шоссе, дом 206",37.581721 55.537088,"Россия, Москва, Юго-Западный административный округ, район Южное Бутово"
6298,28171,"город Москва, Профсоюзная улица, дом 78, строение 1",37.540641 55.659124,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6302,73041,"город Москва, Профсоюзная улица, дом 64",37.547405 55.666482,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6303,83264,"город Москва, Профсоюзная улица, дом 64",37.547405 55.666482,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
6321,29384,"город Москва, Профсоюзная улица, дом 96Б",37.525001 55.649845,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
6325,29383,"город Москва, Профсоюзная улица, дом 98А",37.524004 55.647244,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
6326,29617,"город Москва, Профсоюзная улица, дом 142, корпус 5",37.504295 55.626721,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
6353,19983,"город Москва, проспект Вернадского, дом 121, корпус 1",37.481909 55.657189,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6354,22867,"город Москва, проспект Вернадского, дом 121, корпус 1",37.481909 55.657189,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6405,19709,"город Москва, проспект Вернадского, дом 88",37.476052 55.657931,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6406,19710,"город Москва, проспект Вернадского, дом 88",37.476052 55.657931,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6407,19711,"город Москва, проспект Вернадского, дом 88",37.476052 55.657931,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6415,95702,"город Москва, проспект Вернадского, дом 14А",37.506882 55.677737,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6416,70732,"город Москва, проспект Вернадского, дом 14А",37.506882 55.677737,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6417,106234,"город Москва, проспект Вернадского, дом 14А",37.506882 55.677737,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6418,20184,"город Москва, проспект Вернадского, дом 14А",37.506882 55.677737,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6419,83671,"город Москва, проспект Вернадского, дом 14А",37.506882 55.677737,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6430,20193,"город Москва, проспект Вернадского, дом 86Д",37.480256 55.660754,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6433,142433,"город Москва, проспект Вернадского, дом 76А",37.493632 55.670133,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
6436,69447,"город Москва, проспект Вернадского, дом 105, корпус 3",37.484864 55.663806,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6437,75251,"город Москва, проспект Вернадского, дом 105, корпус 3",37.484864 55.663806,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6438,19988,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6439,22887,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6440,22921,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6441,22856,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6442,22754,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6443,135863,"город Москва, проспект Вернадского, владение 6, строение 3",37.533921 55.692714,"Россия, Москва, Западный административный округ, район Раменки"
6468,151912,"город Москва, проспект Вернадского, дом 86Б",37.481469 55.661684,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
6470,19690,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6471,19681,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6472,19682,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6473,19956,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6474,19959,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6475,19837,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6476,19838,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6477,19833,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6478,20128,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6479,20130,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6480,20191,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6481,80196,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6482,80187,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6483,80189,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6484,80194,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6485,22826,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6486,22911,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6487,22919,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6488,22920,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6489,22964,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6490,125308,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6491,125310,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6492,69327,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6493,129969,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6494,68992,"город Москва, проспект Вернадского, дом 6",37.527956 55.691958,"Россия, Москва, Западный административный округ, район Раменки"
6553,157018,"город Москва, Кутузовский проспект, дом 36, строение 10",37.525396 55.74185,"Россия, Москва, Западный административный округ, район Дорогомилово"
6566,153543,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
6567,137448,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
6568,144968,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
6569,147847,"город Москва, Кутузовский проспект, дом 12, строение 3",37.556379 55.750515,"Россия, Москва, Западный административный округ, район Дорогомилово"
6570,152684,"город Москва, Кутузовский проспект, дом 12, строение 3",37.556379 55.750515,"Россия, Москва, Западный административный округ, район Дорогомилово"
6621,28536,"город Москва, Кутузовский проспект, дом 34",37.528963 55.740517,"Россия, Москва, Западный административный округ, район Дорогомилово"
6683,19654,"город Москва, Кутузовский проспект, дом 48",37.487353 55.731713,"Россия, Москва, Западный административный округ, район Фили-Давыдково"
